file,timestamp,ticker
recommendations/00000711.html,06-02-2014T11h42,GGBR4
recommendations/00000711.html,06-02-2014T11h42,BBAS3
recommendations/00000711.html,06-02-2014T11h42,VIVT4
recommendations/00000711.html,06-02-2014T11h42,CPFE3
recommendations/00000711.html,06-02-2014T11h42,BBAS3
recommendations/00000711.html,06-02-2014T11h42,CPFE3
recommendations/00000711.html,06-02-2014T11h42,VIVT4
recommendations/00000711.html,06-02-2014T11h42,GGBR4
recommendations/00000711.html,06-02-2014T11h42,GRND3
recommendations/00000711.html,06-02-2014T11h42,ODPV3
recommendations/00000711.html,06-02-2014T11h42,BRFS3
recommendations/00000711.html,06-02-2014T11h42,EMBR3
recommendations/00000711.html,06-02-2014T11h42,OIBR4
recommendations/00000711.html,06-02-2014T11h42,ABEV3
recommendations/00000711.html,06-02-2014T11h42,UGPA3
recommendations/00000711.html,06-02-2014T11h42,ITUB4
recommendations/00000711.html,06-02-2014T11h42,VALE3
recommendations/00000712.html,06-01-2014T15h12,ITUB4
recommendations/00000712.html,06-01-2014T15h12,AEDU3
recommendations/00000712.html,06-01-2014T15h12,ABEV3
recommendations/00000712.html,06-01-2014T15h12,ESTC3
recommendations/00000712.html,06-01-2014T15h12,BBSE3
recommendations/00000712.html,06-01-2014T15h12,CSAN3
recommendations/00000712.html,06-01-2014T15h12,BBSE3
recommendations/00000712.html,06-01-2014T15h12,ESTC3
recommendations/00000712.html,06-01-2014T15h12,ABEV3
recommendations/00000712.html,06-01-2014T15h12,CSAN3
recommendations/00000713.html,28-07-2014T14h20,EMBR3
recommendations/00000713.html,28-07-2014T14h20,GGBR4
recommendations/00000713.html,28-07-2014T14h20,ABEV3
recommendations/00000713.html,28-07-2014T14h20,ITUB4
recommendations/00000713.html,28-07-2014T14h20,VALE3
recommendations/00000713.html,28-07-2014T14h20,GGBR4
recommendations/00000713.html,28-07-2014T14h20,UGPA3
recommendations/00000713.html,28-07-2014T14h20,EMBR3
recommendations/00000713.html,28-07-2014T14h20,BRML3
recommendations/00000713.html,28-07-2014T14h20,EMBR3
recommendations/00000713.html,28-07-2014T14h20,PCAR4
recommendations/00000713.html,28-07-2014T14h20,BBDC4
recommendations/00000713.html,28-07-2014T14h20,BEEF3
recommendations/00000713.html,28-07-2014T14h20,ALPA4
recommendations/00000713.html,28-07-2014T14h20,VIVT4
recommendations/00000713.html,28-07-2014T14h20,VIVT4
recommendations/00000713.html,28-07-2014T14h20,CPFE3
recommendations/00000713.html,28-07-2014T14h20,ODPV3
recommendations/00000713.html,28-07-2014T14h20,GOAU4
recommendations/00000713.html,28-07-2014T14h20,BBAS3
recommendations/00000714.html,09-04-2014T13h00,ABEV3
recommendations/00000714.html,09-04-2014T13h00,BBDC4
recommendations/00000714.html,09-04-2014T13h00,TBLE3
recommendations/00000714.html,09-04-2014T13h00,CIEL3
recommendations/00000714.html,09-04-2014T13h00,VIVT4
recommendations/00000714.html,09-04-2014T13h00,ABEV3
recommendations/00000714.html,09-04-2014T13h00,BBDC4
recommendations/00000714.html,09-04-2014T13h00,CIEL3
recommendations/00000714.html,09-04-2014T13h00,TBLE3
recommendations/00000714.html,09-04-2014T13h00,VIVT4
recommendations/00000715.html,04-06-2013T16h50,GETI4
recommendations/00000715.html,04-06-2013T16h50,BBAS3
recommendations/00000715.html,04-06-2013T16h50,PRBC4
